time,flux,comp1,model,residual
0.6426780916563622,247.48494019208061,253.8672773987102,253.8672773987102,-6.382337206629586
0.8628521964756694,287.7963477893299,298.5694987805208,298.5694987805208,-10.773150991190903
1.1353436101608716,391.40607056175753,356.1909435468517,356.1909435468517,35.21512701490582
1.2935177281661348,391.40607056175753,390.57044842764947,390.57044842764947,0.8356221341080641
1.5902248470056841,444.05436909228166,456.58593959862117,456.58593959862117,-12.531570506339506
1.863163602921359,494.12954134820427,518.962779455348,518.962779455348,-24.833238107143757
2.095183204020086,543.1730536801832,573.3553836736274,573.3553836736274,-30.182329993444228
2.3628521964756692,602.8928099216308,638.0551103086176,638.0551103086176,-35.16230038698677
2.633460652000449,666.6622102479723,706.2490477121453,706.2490477121453,-39.58683746417296
2.9100032726756218,797.6893183828456,779.7680012533224,779.7680012533224,17.92131712952323
3.0583960676204334,797.6893183828456,821.1984866143007,821.1984866143007,-23.509168231455078
3.6242020295949806,949.0119007128765,995.6308733299703,995.6308733299703,-46.618972617093846
3.868386314407926,1026.5987728757075,1080.7116458482737,1080.7116458482737,-54.112872972566265
4.11285219647567,1126.4927565396097,1172.8388649385338,1172.8388649385338,-46.346108398924116
4.36285219647567,1226.5603155331596,1274.814543233223,1274.814543233223,-48.25422770006344
4.636053863066136,1418.7245390868216,1395.7004559653237,1395.7004559653237,23.024083121497824
4.793596893480808,1418.7245390868216,1469.997291380849,1469.997291380849,-51.27275229402744
5.134501693927687,1586.5510188740866,1642.2297613821363,1642.2297613821363,-55.67874250804971
5.303171986434846,1684.7573765771774,1733.1063882336916,1733.1063882336916,-48.34901165651422
5.61285219647567,1859.911177194426,1909.1617894511514,1909.1617894511514,-49.25061225672539
5.929234336564205,2050.65774699651,2100.281968233524,2100.281968233524,-49.6242212370139
6.130683950094918,2167.8184128674457,2227.198223923051,2227.198223923051,-59.37981105560539
6.338016054837736,2295.8893364847195,2361.5034424407145,2361.5034424407145,-65.614105955995
6.61285219647567,2592.861372617935,2544.432715406018,2544.432715406018,48.4286572119172
7.129846930159202,2851.144626749262,2899.9421835759276,2899.9421835759276,-48.79755682666564
7.31939122832142,2967.8602214214707,3032.9652796168734,3032.9652796168734,-65.10505819540276
